,POINT_X,POINT_Y
335,-0.438857268172,5.73393671121
336,-0.438798190377,5.73413595322
337,-0.438595168887,5.7344041286
338,-0.438969899688,5.73460768763
339,-0.439225637876,5.73443107065
340,-0.438655254763,5.73416358267
341,-0.438798153707,5.73455272428
342,-0.438690053202,5.73370714488
343,-0.439071908396,5.73322863372
344,-0.438957944942,5.73317782564
345,-0.438860502393,5.73310513547
346,-0.438276433276,5.732967416
347,-0.438608283383,5.73320443921
348,-0.438871288067,5.73334011908
349,-0.438617178516,5.73326157235
350,-0.438875997321,5.73342793577
351,-0.438368100972,5.73341328449
352,-0.438342378799,5.73358905128
353,-0.43837449098,5.73372112543
354,-0.438085175878,5.73322790096
355,-0.438217023968,5.73321274001
356,-0.438855934213,5.73286622447
357,-0.438110279284,5.7331111065
358,-0.438070917864,5.7329797648
359,-0.43850063546,5.734056978
360,-0.438516274584,5.73391598128
361,-0.438901119945,5.73370377922
362,-0.438674189509,5.73293630853
363,-0.439070417228,5.73342708259
364,-0.438545296169,5.73336462145
365,-0.438052440611,5.73337635522
366,-0.437923702093,5.73316267474
367,-0.438036448029,5.73306195763
368,-0.438134299985,5.73288692625
369,-0.437991744695,5.73286962612
370,-0.437167426794,5.73279249478
371,-0.438025233852,5.73360940078
372,-0.437704036407,5.73363169471
373,-0.437274717323,5.73370438442
374,-0.437423683461,5.73374353873
375,-0.437906540076,5.733623573
376,-0.437843184824,5.73370010425
377,-0.437742522787,5.73376686307
378,-0.437568229887,5.73379813356
379,-0.43751659437,5.73375571671
380,-0.438012463611,5.73403911001
381,-0.438150073914,5.73394297345
382,-0.438254197738,5.73414510872
383,-0.438239202488,5.73402703155
384,-0.43837367765,5.73413707029
385,-0.438475276792,5.73442615553
386,-0.437178866989,5.73403747413
387,-0.437836100072,5.73400115056
388,-0.437988823068,5.73422796107
389,-0.43788889147,5.734359041
390,-0.437359093643,5.73410089019
391,-0.437291258393,5.73430993773
392,-0.437738852603,5.7346321582
393,-0.437598388768,5.73433257559
394,-0.437626605571,5.73452362637
395,-0.437472870717,5.73436251472
396,-0.437786932366,5.73416907916
397,-0.437864182329,5.73498991273
398,-0.43828456059,5.73491439433
399,-0.437813471497,5.73343112255
400,-0.438519938196,5.73295529589
401,-0.43978823464,5.73314290706
402,-0.43983605385,5.73326462919
403,-0.440185743019,5.73351571261
404,-0.439831860319,5.73351815207
405,-0.439902083232,5.73376020581
406,-0.440061167941,5.73373077308
407,-0.440075291272,5.73400784126
408,-0.440310222496,5.73395966205
409,-0.440095337295,5.73413520011
410,-0.438774089496,5.73360332082
411,-0.438669234436,5.73358379402
412,-0.440348780306,5.73431206448
413,-0.439562196117,5.73446913047
414,-0.440363249844,5.73463208603
415,-0.440010949807,5.73427510009
416,-0.439869522487,5.73441350305
417,-0.440076464767,5.73481019351
418,-0.439882844531,5.73482754395
419,-0.438967764411,5.73470453405
420,-0.438971692297,5.73438329333
421,-0.43976808395,5.73405627398
422,-0.440126098427,5.73531995563
423,-0.440261861585,5.73509042392
424,-0.440002103753,5.73513082196
425,-0.440060700463,5.73548126944
426,-0.440295599134,5.73580796618
427,-0.440924382881,5.73534319445
428,-0.440905381177,5.73560584802
429,-0.440664159274,5.73523935779
430,-0.440660148423,5.73494925474
431,-0.441592110785,5.73584393705
432,-0.440852169346,5.73614083624
433,-0.440702818272,5.7357741064
434,-0.440608441657,5.73558696801
435,-0.440789215778,5.73537964856
436,-0.440363406726,5.73526292538
437,-0.440484915874,5.73653188222
438,-0.440498796899,5.73637076738
439,-0.440516221195,5.7360467651
440,-0.440413856621,5.73597126546
441,-0.440683483345,5.73589828992
442,-0.440159515458,5.73592101444
443,-0.439363167823,5.73753867654
444,-0.439239088431,5.7377965699
445,-0.439125809147,5.73824207614
446,-0.438695120923,5.73764406519
447,-0.439997142149,5.73721581314
448,-0.44004953923,5.73760007756
449,-0.440211401094,5.73611185068
450,-0.444323502859,5.73951066692
451,-0.444522418275,5.74047312597
452,-0.443372399761,5.7406965153
453,-0.443490742077,5.74088574497
454,-0.443357317158,5.74081084153
455,-0.44363406353,5.74078347517
456,-0.439185752143,5.74006529411
457,-0.4394344129,5.739855406
458,-0.439586334119,5.7397329975
459,-0.439312739905,5.73977568145
460,-0.439172060009,5.7397780771
461,-0.439119711868,5.73963591021
462,-0.438084574946,5.73610626605
463,-0.436594342326,5.73637299104
464,-0.437438486648,5.73624714836
465,-0.437242348462,5.73603373738
466,-0.437007783161,5.73698844762
467,-0.437491835082,5.7365239826
468,-0.437663743474,5.73640881382
469,-0.437853817588,5.73629134668
470,-0.438657089593,5.73583018223
471,-0.438526774688,5.73570442154
472,-0.43749902827,5.73303634848
473,-0.436525540195,5.73330933187
474,-0.436034141819,5.73343636211
475,-0.436455213585,5.7333929126
476,-0.436424476351,5.73326147708
477,-0.435790286746,5.73363055911
478,-0.435689178148,5.73364835575
479,-0.435495792675,5.73357215103
480,-0.435777564054,5.73404600817
481,-0.435308160403,5.73412153078
482,-0.436363788702,5.73400916546
483,-0.436339943569,5.73388062809
484,-0.436010033186,5.73368908099
485,-0.436289857018,5.73325383182
486,-0.436260868139,5.73353938453
487,-0.435898047904,5.73348838058
488,-0.436186150661,5.7338615753
489,-0.436005053487,5.73416014855
490,-0.436157116754,5.73445431806
491,-0.437175927525,5.73454748828
492,-0.437616225631,5.73528636653
493,-0.437543879522,5.73531077351
494,-0.437491707187,5.73494760799
495,-0.437457487782,5.73403027667
496,-0.437849145887,5.73386129056
497,-0.437766523331,5.73442161383
498,-0.440762199004,5.74137021361
499,-0.440610155035,5.74170467522
500,-0.440406788719,5.74255116797
